video,frame,LFHoof_x,LFHoof_y,LFHoof_likelihood,LFAnkle_x,LFAnkle_y,LFAnkle_likelihood,LFKnee_x,LFKnee_y,LFKnee_likelihood,RFHoof_x,RFHoof_y,RFHoof_likelihood,RFAnkle_x,RFAnkle_y,RFAnkle_likelihood,RFKnee_x,RFKnee_y,RFKnee_likelihood,LHHoof_x,LHHoof_y,LHHoof_likelihood,LHAnkle_x,LHAnkle_y,LHAnkle_likelihood,LHKnee_x,LHKnee_y,LHKnee_likelihood,RHHoof_x,RHHoof_y,RHHoof_likelihood,RHAnkle_x,RHAnkle_y,RHAnkle_likelihood,RHKnee_x,RHKnee_y,RHKnee_likelihood,Nose_x,Nose_y,Nose_likelihood,HeadTop_x,HeadTop_y,HeadTop_likelihood,Spine1_x,Spine1_y,Spine1_likelihood,Spine2_x,Spine2_y,Spine2_likelihood,Spine3_x,Spine3_y,Spine3_likelihood
0527151922_rgb,27,312.3999938964844,814.449951171875,1.0,308.8500061035156,778.949951171875,1.0,326.6000061035156,736.3499755859375,1.0,461.5,825.0999755859375,1.0,447.29998779296875,789.5999755859375,1.0,433.1000061035156,739.9000244140625,1.0,120.69999694824219,789.5999755859375,1.0,134.89999389648438,750.5499877929688,1.0,138.4499969482422,686.6500244140625,1.0,163.3000030517578,810.9000244140625,1.0,156.1999969482422,778.949951171875,1.0,127.79999542236328,722.1500244140625,1.0,582.2000122070312,629.8499755859375,1.0,518.2999877929688,555.2999877929688,1.0,397.6000061035156,548.2000122070312,1.0,166.84999084472656,534.0,1.0,276.8999938964844,541.0999755859375,1.0
0527151922_rgb,28,315.5050048828125,811.2100219726562,1.0,315.5050048828125,775.760009765625,1.0,336.7749938964844,736.7650146484375,1.0,464.39501953125,825.3900146484375,1.0,446.6700134277344,789.9400024414062,1.0,432.4900207519531,747.4000244140625,1.0,184.33999633789062,782.8499755859375,1.0,184.33999633789062,750.9450073242188,1.0,163.07000732421875,697.77001953125,1.0,159.52500915527344,797.030029296875,1.0,152.43499755859375,761.5800170898438,1.0,134.7100067138672,719.0400390625,1.0,595.5599975585938,626.8699951171875,1.0,531.75,555.969970703125,1.0,414.7650146484375,548.8800048828125,1.0,187.885009765625,531.155029296875,1.0,290.69000244140625,541.7900390625,1.0
0527151922_rgb,29,317.3399963378906,807.8399658203125,1.0,332.1000061035156,774.6300048828125,1.0,361.6199951171875,741.4200439453125,1.0,468.6300048828125,822.6000366210938,1.0,450.17999267578125,789.3900146484375,1.0,435.4200134277344,741.4200439453125,1.0,236.16000366210938,796.77001953125,1.0,228.77999877929688,763.5599975585938,1.0,195.57000732421875,704.52001953125,1.0,162.36000061035156,804.1500244140625,1.0,154.97999572753906,770.9400024414062,1.0,147.60000610351562,719.280029296875,1.0,612.5400390625,627.030029296875,1.0,546.1199951171875,553.22998046875,1.0,428.0400085449219,549.5400390625,1.0,199.260009765625,531.0899658203125,1.0,309.9599914550781,538.469970703125,1.0
0527151922_rgb,30,321.6399841308594,797.114990234375,1.0,354.5350036621094,775.1849975585938,1.0,383.7749938964844,742.2900390625,1.0,467.8399963378906,822.699951171875,1.0,449.56500244140625,789.8049926757812,1.0,438.6000061035156,742.2900390625,1.0,270.4700012207031,804.4249877929688,1.0,255.84999084472656,767.875,1.0,219.3000030517578,705.739990234375,1.0,160.8199920654297,811.7349853515625,1.0,149.85499572753906,775.1849975585938,1.0,153.50999450683594,720.3599853515625,1.0,621.3499755859375,632.6400146484375,1.0,555.5599975585938,552.22998046875,1.0,438.6000061035156,544.9199829101562,1.0,211.99000549316406,533.9550170898438,1.0,317.9849853515625,541.2650146484375,1.0
0527151922_rgb,31,371.0849914550781,786.780029296875,1.0,405.2349853515625,776.5350341796875,1.0,425.7250061035156,735.5549926757812,1.0,463.2900085449219,824.344970703125,1.0,449.6300048828125,790.1950073242188,1.0,449.6300048828125,752.6300048828125,1.0,309.614990234375,803.85498046875,1.0,299.3699951171875,776.5350341796875,1.0,261.80499267578125,711.6500244140625,1.0,319.8599853515625,800.4400024414062,1.0,155.94000244140625,783.364990234375,1.0,162.77000427246094,721.89501953125,1.0,634.0399780273438,639.9349975585938,1.0,579.4000244140625,561.3900146484375,1.0,456.4599914550781,544.3150024414062,1.0,224.239990234375,534.0700073242188,1.0,323.2749938964844,540.9000244140625,1.0
0527151922_rgb,32,445.40997314453125,783.3499755859375,1.0,480.3599853515625,772.864990234375,1.0,483.85498046875,730.9249877929688,1.0,469.875,825.2899780273438,1.0,445.40997314453125,804.3199462890625,1.0,445.40997314453125,748.4000244140625,1.0,333.5699768066406,804.3199462890625,1.0,312.5999755859375,772.864990234375,1.0,281.1449890136719,713.449951171875,1.0,162.31500244140625,811.3099975585938,1.0,158.8199920654297,776.3599853515625,1.0,169.30499267578125,709.9549560546875,1.0,648.1199951171875,643.5499877929688,1.0,595.6950073242188,563.1649780273438,1.0,480.3599853515625,545.6900024414062,1.0,235.70999145507812,538.7000122070312,1.0,340.55999755859375,542.1950073242188,1.0
0527151922_rgb,33,485.0,796.9600219726562,1.0,502.20001220703125,769.4400024414062,1.0,502.20001220703125,728.1600341796875,1.0,464.3600158691406,824.47998046875,1.0,447.1600036621094,793.52001953125,1.0,447.1600036621094,748.800048828125,1.0,337.08001708984375,803.8399658203125,1.0,313.0,772.8800048828125,1.0,275.1600036621094,714.4000244140625,1.0,168.52000427246094,807.280029296875,1.0,158.20001220703125,776.3200073242188,1.0,178.83999633789062,710.9599609375,1.0,653.5599975585938,652.47998046875,1.0,608.8400268554688,566.47998046875,1.0,481.55999755859375,542.4000244140625,1.0,254.52000427246094,535.52001953125,1.0,350.8399963378906,542.4000244140625,1.0
0527151922_rgb,34,562.5599975585938,801.6400146484375,1.0,559.0700073242188,763.25,1.0,541.6199951171875,724.8599853515625,1.0,471.82000732421875,822.5799560546875,1.0,450.8800048828125,794.6600341796875,1.0,450.8800048828125,745.7999877929688,1.0,332.2200012207031,805.1300048828125,1.0,314.77001953125,773.719970703125,1.0,283.3599853515625,721.3699951171875,1.0,164.6999969482422,805.1300048828125,1.0,168.19000244140625,777.2099609375,1.0,185.63999938964844,714.3900146484375,1.0,670.75,655.0599975585938,1.0,625.3800048828125,564.3200073242188,1.0,506.7200012207031,550.3599853515625,1.0,269.3999938964844,543.3800048828125,1.0,374.1000061035156,543.3800048828125,1.0
0527151922_rgb,35,602.8800048828125,804.8399658203125,1.0,592.1849975585938,772.7550048828125,1.0,570.7950439453125,729.9749755859375,1.0,463.8450012207031,826.22998046875,1.0,453.1499938964844,790.5800170898438,1.0,456.7149963378906,744.2349853515625,1.0,331.94000244140625,804.8399658203125,1.0,314.114990234375,772.7550048828125,1.0,282.0299987792969,719.280029296875,1.0,167.95001220703125,808.405029296875,1.0,175.0800018310547,769.1900024414062,1.0,196.47000122070312,705.02001953125,1.0,681.3099975585938,655.1099853515625,1.0,642.0950317382812,565.9849853515625,1.0,513.7550048828125,548.1600341796875,1.0,274.9000244140625,541.030029296875,1.0,388.9800109863281,544.594970703125,1.0
0527151922_rgb,36,621.8699951171875,804.4249877929688,1.0,599.9400024414062,771.530029296875,1.0,581.6649780273438,731.324951171875,1.0,468.3599853515625,826.35498046875,1.0,453.739990234375,789.8049926757812,1.0,461.04998779296875,742.2900390625,1.0,333.125,808.0799560546875,1.0,314.8499755859375,771.530029296875,1.0,289.2650146484375,716.7049560546875,1.0,172.30499267578125,808.0799560546875,1.0,186.92498779296875,775.1849975585938,1.0,205.1999969482422,705.739990234375,1.0,698.625,647.260009765625,1.0,643.7999877929688,559.5399780273438,1.0,523.1849975585938,548.5750122070312,1.0,296.57501220703125,544.9199829101562,1.0,409.8800048828125,544.9199829101562,1.0
