video,frame,LFHoof_x,LFHoof_y,LFHoof_likelihood,LFAnkle_x,LFAnkle_y,LFAnkle_likelihood,LFKnee_x,LFKnee_y,LFKnee_likelihood,RFHoof_x,RFHoof_y,RFHoof_likelihood,RFAnkle_x,RFAnkle_y,RFAnkle_likelihood,RFKnee_x,RFKnee_y,RFKnee_likelihood,LHHoof_x,LHHoof_y,LHHoof_likelihood,LHAnkle_x,LHAnkle_y,LHAnkle_likelihood,LHKnee_x,LHKnee_y,LHKnee_likelihood,RHHoof_x,RHHoof_y,RHHoof_likelihood,RHAnkle_x,RHAnkle_y,RHAnkle_likelihood,RHKnee_x,RHKnee_y,RHKnee_likelihood,Nose_x,Nose_y,Nose_likelihood,HeadTop_x,HeadTop_y,HeadTop_likelihood,Spine1_x,Spine1_y,Spine1_likelihood,Spine2_x,Spine2_y,Spine2_likelihood,Spine3_x,Spine3_y,Spine3_likelihood
0711100012_rgb,52,497.0699768066406,814.5750122070312,1.0,477.3450012207031,783.0150146484375,1.0,465.5099792480469,735.6749877929688,1.0,362.94000244140625,826.4099731445312,1.0,351.10498046875,790.905029296875,1.0,351.10498046875,747.510009765625,1.0,189.36000061035156,818.52001953125,1.0,169.63499450683594,783.0150146484375,1.0,142.02000427246094,727.7850341796875,1.0,39.45000076293945,830.35498046875,1.0,31.559999465942383,790.905029296875,1.0,55.22999954223633,715.949951171875,1.0,615.4199829101562,696.2249755859375,1.0,575.969970703125,605.489990234375,1.0,422.114990234375,546.3150024414062,1.0,153.85499572753906,534.47998046875,1.0,284.0400085449219,526.5899658203125,1.0
0711100012_rgb,53,497.0699768066406,815.5750122070312,1.0,477.3450012207031,780.0699462890625,1.0,465.5099792480469,736.6749877929688,1.0,362.94000244140625,827.4099731445312,1.0,351.10498046875,791.905029296875,1.0,355.04998779296875,748.510009765625,1.0,189.36000061035156,815.5750122070312,1.0,169.63499450683594,780.0699462890625,1.0,149.91000366210938,724.8399658203125,1.0,35.505001068115234,827.4099731445312,1.0,35.505001068115234,787.9599609375,1.0,55.22999954223633,713.0050048828125,1.0,623.3099975585938,693.280029296875,1.0,583.8599853515625,606.489990234375,1.0,426.05999755859375,547.3150024414062,1.0,165.69000244140625,535.47998046875,1.0,295.875,527.5899658203125,1.0
0711100012_rgb,54,495.3799743652344,818.3250122070312,1.0,479.3999938964844,782.3699951171875,1.0,471.40997314453125,738.4249877929688,1.0,367.53997802734375,822.3200073242188,1.0,351.55999755859375,786.364990234375,1.0,359.54998779296875,742.4199829101562,1.0,191.75999450683594,818.3250122070312,1.0,167.7899932861328,782.3699951171875,1.0,151.80999755859375,726.4400024414062,1.0,39.94999694824219,826.3150024414062,1.0,47.939998626708984,786.364990234375,1.0,67.91500091552734,714.4549560546875,1.0,635.2049560546875,690.4849853515625,1.0,587.2649536132812,602.594970703125,1.0,443.4449768066406,550.6600341796875,1.0,167.7899932861328,534.6799926757812,1.0,303.6199951171875,526.6900024414062,1.0
0711100012_rgb,55,497.8599853515625,819.0249633789062,1.0,477.78497314453125,782.8900146484375,1.0,469.7549743652344,738.7249755859375,1.0,369.3799743652344,823.0399780273438,1.0,353.3199768066406,786.9049682617188,1.0,365.364990234375,742.739990234375,1.0,184.6899871826172,819.0249633789062,1.0,168.62998962402344,782.8900146484375,1.0,152.5699920654297,726.6799926757812,1.0,60.224998474121094,815.010009765625,1.0,80.29999542236328,782.8900146484375,1.0,84.31499481201172,714.635009765625,1.0,642.3999633789062,690.5449829101562,1.0,598.2349853515625,602.2149658203125,1.0,453.6949768066406,550.02001953125,1.0,180.67498779296875,529.9450073242188,1.0,321.1999816894531,525.9299926757812,1.0
0711100012_rgb,56,494.760009765625,820.6400146484375,1.0,482.7900085449219,784.72998046875,1.0,466.8299865722656,736.8499755859375,1.0,367.0799865722656,820.6400146484375,1.0,355.1100158691406,784.72998046875,1.0,367.0799865722656,740.8399658203125,1.0,187.52999877929688,820.6400146484375,1.0,171.57000732421875,784.72998046875,1.0,155.61000061035156,724.8800048828125,1.0,79.80000305175781,820.6400146484375,1.0,95.76000213623047,784.72998046875,1.0,95.76000213623047,716.9000244140625,1.0,654.3599853515625,684.97998046875,1.0,606.47998046875,597.2000122070312,1.0,458.8500061035156,553.3099975585938,1.0,191.52000427246094,525.3800048828125,1.0,327.17999267578125,529.3699951171875,1.0
0711100012_rgb,57,499.5899963378906,819.239990234375,1.0,479.7649841308594,783.5549926757812,1.0,467.8699951171875,735.9749755859375,1.0,364.7799987792969,827.1699829101562,1.0,352.8849792480469,783.5549926757812,1.0,372.7099914550781,739.9400024414062,1.0,190.3199920654297,819.239990234375,1.0,170.4949951171875,783.5549926757812,1.0,158.59999084472656,732.010009765625,1.0,111.0199966430664,823.2050170898438,1.0,118.94999694824219,783.5549926757812,1.0,107.05500030517578,720.114990234375,1.0,650.260009765625,684.4299926757812,1.0,610.6099853515625,597.199951171875,1.0,463.9049987792969,549.6199951171875,1.0,194.2849884033203,529.7949829101562,1.0,333.05999755859375,525.8300170898438,1.0
0711100012_rgb,58,501.1199951171875,817.4400024414062,1.0,481.54498291015625,782.2049560546875,1.0,469.79998779296875,743.0549926757812,1.0,360.17999267578125,825.27001953125,1.0,360.17999267578125,786.1199951171875,1.0,379.7550048828125,743.0549926757812,1.0,156.60000610351562,817.4400024414062,1.0,140.94000244140625,793.949951171875,1.0,121.36499786376953,735.2249755859375,1.0,195.75,821.35498046875,1.0,184.0050048828125,782.2049560546875,1.0,140.94000244140625,719.5650024414062,1.0,657.719970703125,688.2449951171875,1.0,618.5700073242188,598.2000122070312,1.0,469.79998779296875,547.3049926757812,1.0,203.5800018310547,527.72998046875,1.0,340.6050109863281,527.72998046875,1.0
0711100012_rgb,59,501.07501220703125,819.8500366210938,1.0,478.125,785.425048828125,1.0,466.6499938964844,739.5250244140625,1.0,367.20001220703125,827.5,1.0,363.375,785.425048828125,1.0,382.5,743.3499755859375,1.0,179.77500915527344,812.2000122070312,1.0,168.3000030517578,781.5999755859375,1.0,141.52500915527344,720.4000244140625,1.0,221.85000610351562,819.8500366210938,1.0,206.5500030517578,777.7750244140625,1.0,179.77500915527344,728.050048828125,1.0,665.5499877929688,682.1500244140625,1.0,619.6500244140625,598.0,1.0,474.3000183105469,548.2750244140625,1.0,214.1999969482422,529.1500244140625,1.0,344.25,529.1500244140625,1.0
0711100012_rgb,60,500.95001220703125,817.655029296875,1.0,481.875,787.135009765625,1.0,470.42999267578125,741.35498046875,1.0,363.6100158691406,825.2850341796875,1.0,367.4250183105469,787.135009765625,1.0,394.1300048828125,745.1700439453125,1.0,195.75,821.4700317382812,1.0,172.86000061035156,787.135009765625,1.0,161.41500854492188,726.094970703125,1.0,279.67999267578125,829.1000366210938,1.0,256.7900085449219,790.9500122070312,1.0,211.010009765625,737.5400390625,1.0,676.4400024414062,684.1300048828125,1.0,630.6600341796875,592.5700073242188,1.0,481.875,546.7900390625,1.0,218.63999938964844,531.530029296875,1.0,355.9800109863281,527.7149658203125,1.0
0711100012_rgb,61,501.79998779296875,818.4500122070312,1.0,482.54998779296875,783.7999877929688,1.0,474.8499755859375,737.5999755859375,1.0,363.1999816894531,822.2999877929688,1.0,370.8999938964844,783.7999877929688,1.0,401.6999816894531,745.2999877929688,1.0,186.09999084472656,822.2999877929688,1.0,170.6999969482422,783.7999877929688,1.0,166.84999084472656,718.3499755859375,1.0,293.8999938964844,822.2999877929688,1.0,270.79998779296875,787.6500244140625,1.0,232.29998779296875,733.75,1.0,671.2000122070312,683.699951171875,1.0,636.5499877929688,591.2999877929688,1.0,486.3999938964844,545.0999755859375,1.0,216.89999389648438,529.7000122070312,1.0,363.1999816894531,529.7000122070312,1.0
